575840.9193353772, -1.094279661016949
49571894.230276436, -0.7447033898305084
101307478.41381584, -0.9141949152542372
635086777.103852, -0.8400423728813557
90145045.12505302, -0.6281779661016949
18611113.982570723, -0.4057203389830508
17260039.355278634, -0.3792372881355932
29175461.70190005, -0.38983050847457634
44060864.63815249, -0.38453389830508455
24148941.975826688, -0.2786016949152541
24152777.863385044, -0.28919491525423724
47344121.49162782, -0.17796610169491545
82998973.9721354, -0.11970338983050843
121233428.89005601, -0.38983050847457634
190216042.71214187, -0.43220338983050843
246854961.50209203, -0.31567796610169485
401727728.5910333, -0.2944915254237288
981454835.959065, 0.1292372881355932
188861346.79880416, 0.044491525423728806
6735580.784068652, -0.11970338983050843
10514593.116039775, 0.17690677966101687
26839178.30830154, 0.17690677966101687
